#-------------------------------------------------------------------------------
#
#
#           ********************************************************
#           *                                                      *
#           *    Full-Potential Multiple Scattering Theory Based   *
#           *                                                      *
#           *  Ab Initio Electronic Structure Calculation Package  *
#           *                                                      *
#           ********************************************************
#
#
#   username                 : ywg
#   system name              : rigoletto.psc.edu
#   code compiled            : Wednesday, August 06 2014 16:14:50
#-------------------------------------------------------------------------------
# Potential Type          : Muffin-tin
# Green Functions Method  : Pole search
# Single Site Solver      : Spherical
# Multiple Scattering     : LSMS
# Spin Parameter          : Colinear -    2
# Number of Atoms         :      1
# Bravais Lattice Vector  :
#         2.65000000   2.65000000  -2.65000000
#         2.65000000  -2.65000000   2.65000000
#        -2.65000000   2.65000000   2.65000000
# Energy Offset           :   -2522
# Column Legend :    19
#         1. Type
#         2. Index
#         3. Position-X
#         4. Position-Y
#         5. Position-Z
#         6. Force-X
#         7. Force-Y
#         8. Force-Z
#         9. Volume - MT
#        10. Volume - VP
#        11. LIZ Size
#        12. Energy
#        13. Pressure
#        14. Charge-MT
#        15. Charge-VP
#        16. Moment-MT
#        17. Moment-VP
#        18. RMS-Charge
#        19. RMS-Potential
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Type  Indx      X          Y          Z       Force-X    Force-Y    Force-Z    Vol-MT     Vol-VP    LIZ       Energy          Pressure  Charge-MT  Charge-VP  Moment-MT  Moment-VP   RMS-Rho   RMS-Pot 
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.837048217E+00  0.967248E-01  25.003277  25.003276   2.206430   2.182025  0.21E-07  0.92E-06
# ****************************************************
# SCF Iteration:   30
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.837048207E+00  0.964326E-01  25.003271  25.003270   2.206452   2.182046  0.13E-06  0.13E-06
# ****************************************************
# SCF Iteration:   35
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.837048221E+00  0.964295E-01  25.003271  25.003270   2.206443   2.182037  0.63E-07  0.74E-07
# ****************************************************
# SCF Iteration:   40
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.837048210E+00  0.964250E-01  25.003271  25.003270   2.206444   2.182039  0.12E-07  0.89E-07
# ****************************************************
# SCF Iteration:   45
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.837048225E+00  0.964358E-01  25.003271  25.003270   2.206440   2.182034  0.29E-09  0.62E-07
# ****************************************************
# SCF Iteration:   50
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.837048231E+00  0.964356E-01  25.003271  25.003270   2.206438   2.182033  0.59E-09  0.49E-07
# ****************************************************
# SCF Iteration:   55
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.837048222E+00  0.964367E-01  25.003271  25.003270   2.206438   2.182033  0.97E-09  0.47E-07
# ****************************************************
